Itemcode,"Description                        ","Item_brand                              ","Packsize  ",Number_of_invoices,Quantity_sold,Uomid,"Ave_price_each       ","Ave_cost_each        ","Total_sales          ","Cost_of_goods_sold   ","Line_gross_profit    ",Gross_profit_per_muom,Profit_percent
"PER12   ","Pear Bartlett Green tote 8/6#      ","                                        ","          ",16,73,"CS   ",34.7466,31.2771,2536.5,2283.2258,253.27,3.4695,0.0999
"STRF1   ","Strawberry Native FRESH 8/1qt      ","                                        ","          ",13,27,"CS   ",33.037,23.75,892,641.25,250.75,9.287,0.2811
"ARUO1   ","Arugula OG bunch 24s               ","                                        ","          ",5,120,"CS   ",22.4167,20.3333,2690,2440,250,2.0834,0.0929
"SQU4    ","Squash Acorn 1-1/9 bu ~40#         ","                                        ","          ",107,342,"CS   ",16.2931,15.5849,5572.25,5330.0518,242.2,0.7082,0.0435
"SQUO36  ","Squash Butternut OG 1-1/9bu        ","                                        ","          ",4,80,"CS   ",31,28,2480,2240,240,3,0.0968
"CUCF13  ","Cucumber FRESH carton 24s          ","                                        ","          ",8,93,"CS   ",14.75,12.178,1371.75,1132.5586,239.19,2.572,0.1744
"SQU38   ","Squash Yellow One-Ball 1/2bu ~20#  ","                                        ","          ",29,144,"CS   ",19.6653,18.0101,2831.8,2593.45,238.35,1.6552,0.0842
"SQUO39  ","Squash Yellow Striped OG 1/2bu     ","                                        ","          ",6,98,"CS   ",26.0867,23.6735,2556.5,2320,236.5,2.4132,0.0925
"SWIO5   ","Swiss Chard Rainbow OG 24s         ","                                        ","          ",8,95,"CS   ",24.4526,22,2323,2090,233,2.4526,0.1003
"PEPF6   ","Pepper Bell Green jmbo FRESH       ","                                        ","          ",18,159,"CS   ",20.3632,18.904,3237.75,3005.7401,232.01,1.4592,0.0717
"APPE915 ","Apple Hrlm Esopus Spitzenburg ECO  ","                                        ","1/2BU     ",4,57,"CS   ",40.7632,36.7027,2323.5,2092.0514,231.45,4.0605,0.0996
"KAL1    ","Kale bunch 12s                     ","                                        ","          ",25,105,"CS   ",15.35,13.1619,1611.75,1382,229.75,2.1881,0.1425
"APPE928 ","Apple Hrlm Northern Spy ECO 1/2bu  ","                                        ","          ",8,62,"CS   ",40.1842,36.4892,2491.42,2262.3291,229.09,3.695,0.092
"APP23   ","Apple Empire tote 8/5#             ","                                        ","          ",1,70,"CS   ",25.5,22.25,1785,1557.5,227.5,3.25,0.1275
"CILO1   ","Cilantro OG bunch 24s              ","                                        ","          ",4,90,"CS   ",26.5,24,2385,2160,225,2.5,0.0943
"EGGF2   ","Eggplant Italian FRESH 1-1/9 bu    ","                                        ","          ",31,74,"CS   ",20.4797,17.4862,1515.5,1293.9794,221.52,2.9935,0.1462
"LETO9   ","Lettuce Boston OG 24s              ","                                        ","          ",6,88,"CS   ",24.5,22,2156,1936,220,2.5,0.102
"ONI7    ","Onion Red med bag 25#              ","                                        ","          ",3,223,"BG   ",9.111,8.1416,2031.75,1815.585,216.17,0.9694,0.1064
"COR7    ","Corn Sweet Bi-Color bag 60s        ","                                        ","          ",3,204,"BG   ",11.098,10.0392,2264,2048,216,1.0588,0.0954
"APPE933 ","Apple Hrlm Roxbury Russet ECO 1/2bu","                                        ","          ",6,52,"CS   ",40.7837,36.6646,2120.75,1906.5595,214.19,4.1191,0.101
"PLM6    ","Plum Sugar loose 30#               ","                                        ","          ",1,20,"CS   ",39.5,29.461,790,589.22,200.78,10.039,0.2542
"TOMF28  ","Tomato Cherry FRESH 12 pint        ","                                        ","          ",20,22,"CS   ",31,22,682,484,198,9,0.2903
"APPE925 ","Apple Hrlm Lamb Abbey Pearmain ECO ","                                        ","1/2BU     ",10,74,"CS   ",40.723,38.0796,3013.5,2817.8884,195.61,2.6434,0.0649
"GRA5    ","Grape Vanessa 8/.75# clamshell     ","                                        ","          ",1,76,"CS   ",23.75,21.25,1805,1615,190,2.5,0.1053
"END1    ","Endives crate 24s                  ","                                        ","          ",6,125,"CS   ",13.5,12,1687.5,1500,187.5,1.5,0.1111
"TOM8    ","Tomato Heirloom Mix flat 10#       ","                                        ","          ",8,152,"CS   ",21.1217,19.9079,3210.5,3026,184.5,1.2138,0.0575
"ESC2    ","Escarole 24s                       ","                                        ","          ",10,130,"CS   ",13.5962,12.1778,1767.5,1583.1197,184.38,1.4184,0.1043
"GRA7    ","Grape Jupiter 8/.75# clamshell     ","                                        ","          ",1,72,"CS   ",23.75,21.25,1710,1530,180,2.5,0.1053
"BEEO1   ","Beet Red OG 12s                    ","                                        ","          ",34,74,"CS   ",21.1453,18.7161,1564.75,1384.9899,179.76,2.4292,0.1149
"APP13   ","Apple McIntosh tote 8/5#           ","                                        ","          ",1,70,"CS   ",23,20.5,1610,1435,175,2.5,0.1087
"APP28   ","INACTIVE Apple Empire tote 8/5#    ","                                        ","          ",1,70,"CS   ",23,20.5,1610,1435,175,2.5,0.1087
"BEE3    ","Beet Gold bunch 12s                ","                                        ","          ",40,45,"CS   ",24,20.1211,1080,905.4499,174.55,3.8789,0.1616
"KALO7   ","Kale OG per #                      ","                                        ","          ",1,1686,"LB   ",1.2,1.1,2023.2,1854.6,168.6,0.1,0.0833
"DILO1   ","Dill OG bunch 24s                  ","                                        ","          ",4,66,"CS   ",26.5,24,1749,1584,165,2.5,0.0943
"APPE74  ","Apple Macoun ECO 80s               ","                                        ","          ",4,172,"CS   ",29.1337,28.2142,5011,4852.84,158.16,0.9195,0.0316
"APP29   ","INACTIVE Apple Empire counts       ","                                        ","          ",1,42,"CS   ",29.5,25.75,1239,1081.5,157.5,3.75,0.1271
"CUCO3   ","Cucumber Pickle OG 1/2bu           ","                                        ","          ",3,63,"CS   ",25.5,23,1606.5,1449,157.5,2.5,0.098
"SWIO2   ","Swiss Chard Red OG bunch 24s       ","                                        ","          ",5,63,"CS   ",24.5,22,1543.5,1386,157.5,2.5,0.102
"PUM17   ","Pumpkin Sugar 3-6# bin 400#        ","                                        ","          ",1,9,"BN   ",172,155,1548,1395,153,17,0.0988
"TOM30   ","Tomato on the vine 10#             ","                                        ","          ",1,102,"CS   ",16,14.5,1632,1479,153,1.5,0.0938
"BRU3    ","Brussels Sprout 25#                ","                                        ","          ",1,50,"CS   ",33,30,1650,1500,150,3,0.0909
"PCHE10  ","Peach ECO 3"" 2-layer tray          ","                                        ","          ",1,60,"CS   ",24,21.5,1440,1290,150,2.5,0.1042
"PEPO26  ","Pepper Bell Red OG 1-1/9bu         ","                                        ","          ",2,30,"CS   ",50,45,1500,1350,150,5,0.1
"PEPO29  ","Pepper Italian Fryin Mix OG 1-1/9bu","                                        ","          ",2,30,"CS   ",50,45,1500,1350,150,5,0.1
"KOHF1   ","Kohlrabi FRESH bunch 24s           ","                                        ","          ",25,53,"CS   ",20.4198,17.706,1082.25,938.4197,143.83,2.7138,0.1329
"CUCF6   ","Cucumber Pickle Fancy FRESH 1/2 bu ","                                        ","          ",16,17,"CS   ",20.25,12.1176,344.25,206,138.25,8.1324,0.4016
"TOMO4   ","Tomato Premium OG flat 10#         ","                                        ","          ",4,122,"CS   ",15.2951,14.1639,1866,1728,138,1.1312,0.074
"KALF3   ","Kale FRESH bunch 18s               ","                                        ","          ",18,20,"CS   ",23.25,16.5,465,330,135,6.75,0.2903
"PUM21   ","Pumpkin 15-20#ea bin ~800#         ","                                        ","          ",3,9,"BN   ",135,120,1215,1080,135,15,0.1111
"LEEF1   ","Leek FRESH bunch 12s               ","                                        ","          ",25,52,"CS   ",22.0769,19.4844,1148,1013.1899,134.81,2.5925,0.1174
"SCAO2   ","Scallion OG bunch 24s              ","                                        ","          ",4,53,"CS   ",24.5,22,1298.5,1166,132.5,2.5,0.102
"SQUF13  ","Squash Yellow FRESH med 1/2bu      ","                                        ","          ",6,50,"CS   ",19.98,17.3346,999,866.7298,132.27,2.6454,0.1324
"PER1    ","Pear Bartlett Red 4/5bu ~40#       ","                                        ","          ",17,46,"CS   ",35.962,33.0911,1654.25,1522.1911,132.06,2.8709,0.0798
"ENDF1   ","Endive FRESH crate 24s             ","                                        ","          ",17,44,"CS   ",20.233,17.2561,890.25,759.2701,130.98,2.9769,0.1471
"TOMO33  ","Tomato Mountain Magic OG 13#       ","                                        ","          ",2,64,"CS   ",24,22,1536,1408,128,2,0.0833
"PEAO5   ","Pea English OG 1-1/9bu             ","                                        ","          ",2,29,"CS   ",51.6207,47.2414,1497,1370,127,4.3793,0.0848
"CUCO16  ","Cucumber Persian OG 12#            ","                                        ","          ",3,63,"CS   ",20,18,1260,1134,126,2,0.1
"TOM12   ","Tomato Cherry Mix 10/12oz          ","                                        ","          ",1,90,"CS   ",29.4,28,2646,2520,126,1.4,0.0476
"KALO9   ","Kale Red Curly OG 24s              ","                                        ","          ",2,50,"CS   ",24.5,22,1225,1100,125,2.5,0.102
"LETO21  ","Lettuce Green Artisan Mix OG 24s   ","                                        ","          ",1,50,"CS   ",24.5,22,1225,1100,125,2.5,0.102
"PCHE6   ","Peach ECO 2-1/2"" tray pack         ","                                        ","          ",1,50,"CS   ",24,21.5,1200,1075,125,2.5,0.1042
"CILO2   ","Cilantro OG bunch 30s              ","                                        ","          ",2,68,"CS   ",20.3456,18.5185,1383.5,1259.2608,124.24,1.8271,0.0898
"GOO4    ","Gooseberries Cape OG per #         ","                                        ","          ",2,310,"LB   ",4.4,4,1364,1240,124,0.4,0.0909
"APP38   ","INACTIVE Apple Gala tote 8/5#      ","                                        ","          ",1,35,"CS   ",26.5,23,927.5,805,122.5,3.5,0.1321
"ASPO3   ","Asparagus OG per #                 ","                                        ","          ",2,275,"LB   ",4.59,4.15,1262.25,1141.25,121,0.44,0.0959
"LETF17  ","Lettuce Romaine Red FRESH 24s      ","                                        ","          ",17,15,"CS   ",24.5167,16.5,367.75,247.5,120.25,8.0167,0.327
"CORF7   ","Corn Sweet Bi-Color FRESH bag 60s  ","                                        ","          ",5,15,"BG   ",20,12,300,180,120,8,0.4
"ONIO6   ","Onion Yellow OG bunch 12s          ","                                        ","          ",4,48,"CS   ",24.5,22,1176,1056,120,2.5,0.102
"TOM15   ","Tomato Hrlm Cocktail Mix clam 20oz ","                                        ","          ",1,40,"CS   ",33,30,1320,1200,120,3,0.0909
"KALO8   ","Kale Lacinato OG per #             ","                                        ","          ",1,1175,"LB   ",1.3,1.2,1527.5,1410,117.5,0.1,0.0769
"BEA1    ","Bean Green 1 bu                    ","                                        ","          ",8,48,"CS   ",29.4583,27.0961,1414,1300.6109,113.39,2.3622,0.0802
"ONI2    ","Onion Spring Red bunch             ","                                        ","          ",3,26,"CS   ",24.9904,20.6454,649.75,536.78,112.97,4.345,0.1739
"PUM14   ","Pumpkin Casperita 1-1/9 bu ~38#    ","                                        ","          ",49,87,"CS   ",21.1063,19.8237,1836.25,1724.6597,111.59,1.2826,0.0608
"APPE64  ","Apple Paula Red ECO 80s            ","                                        ","          ",3,86,"CS   ",23.2717,21.9835,2001.37,1890.58,110.79,1.2882,0.0554
"LETF15  ","Lettuce Iceberg FRESH 24s          ","                                        ","          ",13,13,"CS   ",26.5,18,344.5,234,110.5,8.5,0.3208
"KALO1   ","Kale OG bunch 12s                  ","                                        ","          ",3,78,"CS   ",19.0769,17.6696,1488,1378.232,109.77,1.4073,0.0738
"TOMF5   ","Tomato XL FRESH loose 20#          ","                                        ","          ",7,12,"CS   ",31.5625,22.5,378.75,270,108.75,9.0625,0.2871
"CAR13   ","Carrot Rainbow bulk bag 24#        ","                                        ","          ",7,68,"CS   ",19.7353,18.1582,1342,1234.76,107.24,1.5771,0.0799
"SQUO3   ","Squash Yellow OG 1/2bu             ","                                        ","          ",3,43,"CS   ",25.2558,22.7907,1086,980,106,2.4651,0.0976
"TOMO35  ","Tomato Heirloom Cherry OG 12 pint  ","                                        ","          ",4,44,"CS   ",26.4,24,1161.6,1056,105.6,2.4,0.0909
"PEAF1   ","Pea Sugar Snap FRESH 10#           ","                                        ","          ",8,11,"CS   ",32.5,23,357.5,253,104.5,9.5,0.2923
"CABO12  ","Cabbage Green OG 1-1/9bu           ","                                        ","          ",3,58,"CS   ",24.931,23.1493,1446,1342.66,103.34,1.7817,0.0715
"APPE19  ","Apple McIntosh ECO 140s            ","                                        ","          ",11,26,"CS   ",35.0577,31.2046,911.5,811.3204,100.18,3.8531,0.1099
"TOMO38  ","Tomato Roma OG 20#                 ","                                        ","          ",1,40,"CS   ",27.5,25,1100,1000,100,2.5,0.0909
"CUCF2   ","Cucumber Select FRESH 1-1/9 bu     ","                                        ","          ",6,16,"CS   ",33.8125,27.7,541,443.2004,97.8,6.1125,0.1808
"CARO2   ","Carrot OG bunch 14s                ","                                        ","          ",3,33,"CS   ",24.9545,22,823.5,726,97.5,2.9545,0.1184
"EGGO19  ","Eggplant Graffiti OG 1-1/9bu       ","                                        ","          ",2,40,"CS   ",26.4,24,1056,960,96,2.4,0.0909
"RAD3    ","Radish French Breakfast OG 24s     ","                                        ","          ",2,48,"CS   ",20,18,960,864,96,2,0.1
"SQU47   ","Squash Butternut peeld/dicd 12/20oz","                                        ","          ",13,26,"CS   ",21.0673,17.4281,547.75,453.13,94.62,3.6392,0.1727
"PARO1   ","Parsley Flat OG bunch 30s 1/2bu    ","                                        ","          ",4,39,"CS   ",25.6436,23.2308,1000.1,906,94.1,2.4128,0.0941
"CUCF5   ","Cucumber Pickle Fancy FRESH 1 bu   ","                                        ","          ",13,31,"CS   ",39.121,36.1232,1212.75,1119.82,92.93,2.9978,0.0766
"TOM13   ","Tomato Cherry Mix clam 12 pint     ","                                        ","          ",3,30,"CS   ",27,23.94,810,718.2,91.8,3.06,0.1133
"APPE253 ","Apple Silken ECO tote 8/5#         ","                                        ","          ",1,60,"CS   ",33.1,31.5812,1986,1894.872,91.13,1.5188,0.0459
"POT19   ","Potato White chef bag 50#          ","                                        ","          ",31,226,"BG   ",17.4015,16.9987,3932.75,3841.697,91.05,0.4028,0.0232
"BEEO3   ","Beet Gold OG bunch 12s             ","                                        ","          ",2,45,"CS   ",22,20,990,900,90,2,0.0909
"BEEO5   ","Beet Red OG bunch 14s              ","                                        ","          ",2,30,"CS   ",26.5,23.5,795,705,90,3,0.1132
"SWIO7   ","Swiss Chard Peppermint OG bunch 24s","                                        ","          ",4,36,"CS   ",24.5,22,882,792,90,2.5,0.102
"COR8    ","Corn Indian bunch 20s bag          ","                                        ","          ",22,25,"BG   ",32,28.4124,800,710.311,89.69,3.5876,0.1121
"SQUF7   ","Squash Butternut FRESH 1/2 bu      ","                                        ","          ",3,28,"CS   ",25.3929,22.2475,711,622.9303,88.07,3.1454,0.1239
"POT12   ","Potato Adirondack Red bag 50#      ","                                        ","          ",1,50,"CS   ",17.75,16,887.5,800,87.5,1.75,0.0986
"TOMF3   ","Tomato Grape FRESH 12 pint         ","                                        ","          ",9,64,"CS   ",15.5039,14.1683,992.25,906.7707,85.48,1.3356,0.0861
"CABF2   ","Cabbage Red FRESH 12-18s 50#       ","                                        ","          ",25,32,"CS   ",22.2813,19.6131,713,627.62,85.38,2.6682,0.1197
"PEPF10  ","Pepper Long Hot FRESH 1/2 bu       ","                                        ","          ",17,34,"CS   ",20.9559,18.4841,712.5,628.4601,84.04,2.4718,0.118
"BEEO8   ","Beet Gold OG bunch 14s             ","                                        ","          ",3,33,"CS   ",26.0455,23.5455,859.5,777,82.5,2.5,0.096
"APPE97  ","Apple Hrlm Black Gilliflower ECO   ","                                        ","1/2BU     ",4,22,"CS   ",40.7955,37.0671,897.5,815.4752,82.02,3.7284,0.0914
"KALF2   ","Kale Tuscan FRESH bunch 12s        ","                                        ","          ",12,31,"CS   ",22.5,19.8697,697.5,615.9601,81.54,2.6303,0.1169
"CARO7   ","Carrot Rainbow OG bunch 14s        ","                                        ","          ",2,18,"CS   ",26.5,22,477,396,81,4.5,0.1698
"LETF22  ","Lettuce Oak Leaf FRESH 24s         ","                                        ","          ",11,10,"CS   ",24.5,16.5,245,165,80,8,0.3265
"BEAF2   ","Bean Fava FRESH 25#                ","                                        ","          ",3,4,"CS   ",46,26.25,184,105,79,19.75,0.4293
"PER5    ","Pear Shinseiki tray 48s            ","                                        ","          ",6,40,"CS   ",24.9415,22.9782,997.66,919.13,78.53,1.9633,0.0787
"PUM13   ","Pumpkin Baby Boo 1/2bu ~18#        ","                                        ","          ",30,64,"CS   ",18.6875,17.4672,1196,1117.9003,78.1,1.2203,0.0653
"POT8    ","Potato Red bag 50#                 ","                                        ","          ",8,25,"CS   ",20.85,17.7472,521.25,443.6802,77.57,3.1028,0.1488
"PEPF5   ","Pepper Cubanelle FRESH 1-1/9bu     ","                                        ","          ",17,31,"CS   ",20.8952,18.451,647.75,571.9802,75.77,2.4442,0.117
"PER2    ","Pear Hosui ~60ct basket 6/3.5#     ","                                        ","          ",10,84,"CS   ",22.1012,21.2029,1856.5,1781.0426,75.46,0.8983,0.0406
"BOKF1   ","Bok Choy FRESH 1.7+ bu             ","                                        ","          ",11,26,"CS   ",19.2019,16.3027,499.25,423.87,75.38,2.8992,0.151
"APPE53  ","Apple Golden Del ECO tote 8/5#     ","                                        ","          ",1,30,"CS   ",23,20.5,690,615,75,2.5,0.1087
"PEPO27  ","Pepper Bell Yellow OG 1-1/9bu      ","                                        ","          ",2,15,"CS   ",50,45,750,675,75,5,0.1
"PEPO30  ","Pepper Yummy Mix OG 12/1qt         ","                                        ","          ",2,30,"CS   ",27.5,25,825,750,75,2.5,0.0909
"PARF2   ","Parsley Curly FRESH bunch 30s 1/2bu","                                        ","          ",11,26,"CS   ",18.8077,15.9804,489,415.4899,73.51,2.8273,0.1503
"SQUF37  ","Squash Grey FRESH                  ","                                        ","          ",15,32,"CS   ",23.0422,20.7953,737.35,665.4499,71.9,2.2469,0.0975
"PEP7    ","Pepper Bell Green Lg 1-1/9 bu      ","                                        ","          ",2,61,"CS   ",12.0656,10.9151,736,665.82,70.18,1.1505,0.0954
"PEP1    ","Pepper Bell Mix mini 12 pint       ","                                        ","          ",2,20,"CS   ",27.5,24,550,480,70,3.5,0.1273
"PEPO32  ","Pepper Bell Mini Mix OG 12/12oz    ","                                        ","          ",1,20,"CS   ",27.5,24,550,480,70,3.5,0.1273
"BASF3   ","Basil FRESH bunch 12s              ","                                        ","          ",6,8,"CS   ",24.5,16,196,128,68,8.5,0.3469
"APPE37  ","Apple Gala ECO XFcy 100s           ","                                        ","          ",6,11,"CS   ",36.4318,30.4082,400.75,334.4902,66.26,6.0236,0.1653
"PEPF9   ","Pepper Jalapeño FRESH 1/2 bu       ","                                        ","          ",15,28,"CS   ",20.5179,18.2071,574.5,509.8,64.7,2.3108,0.1126
"EGGO17  ","Eggplant Chinese OG 1/2bu          ","                                        ","          ",2,40,"CS   ",17.6,16,704,640,64,1.6,0.0909
"ONI4    ","Onion Spring bunch 12s             ","                                        ","          ",2,38,"CS   ",17,15.316,646,582.0099,63.99,1.684,0.0991
"APPE106 ","Apple Jonamac ECO 100s             ","                                        ","          ",9,22,"CS   ",30.8636,28.0055,679,616.1202,62.88,2.8581,0.0926
"TOM36   ","Tomato Cherry Mix 12 pint          ","                                        ","          ",3,30,"CS   ",26.6667,24.5787,800,737.36,62.64,2.088,0.0783
"LETO20  ","Lettuce Red Artisan Mix OG 24s     ","                                        ","          ",1,25,"CS   ",24.5,22,612.5,550,62.5,2.5,0.102
"CABF7   ","Cabbage Savoy FRESH 12-18s 50#     ","                                        ","          ",12,17,"CS   ",21.6912,18.0518,368.75,306.88,61.87,3.6394,0.1678
"PER8    ","Pear Bosc 4/5 bu ~40#              ","                                        ","          ",16,121,"CS   ",29.4963,28.9881,3569.05,3507.5598,61.49,0.5082,0.0172
"SCAF1   ","Scallion FRESH bunch 48s           ","                                        ","          ",7,32,"CS   ",21.5,19.585,688,626.7196,61.28,1.915,0.0891
"ASP1    ","Asparagus bunch 28/1#              ","                                        ","          ",2,10,"CS   ",76,70,760,700,60,6,0.0789
"DANO1   ","Dandelion Greens OG bunch 12s      ","                                        ","          ",2,30,"CS   ",22,20,660,600,60,2,0.0909
"MELO2   ","Melon Tonda OG                     ","                                        ","          ",3,24,"CS   ",25.5,23,612,552,60,2.5,0.098
"PEAO6   ","Pea Sugar Snap OG 15#              ","                                        ","          ",1,15,"CS   ",46,42,690,630,60,4,0.087
"PLM7    ","Plum Shiro loose 30#               ","                                        ","          ",1,16,"CS   ",30,26.25,480,420,60,3.75,0.125
"SQUF5   ","Squash Goldbar FRESH 1/2 bu        ","                                        ","          ",13,6,"CS   ",20.8333,11,125,66,59,9.8333,0.472
"SQUF6   ","Squash Spaghetti FRESH 1-1/9 bu    ","                                        ","          ",1,12,"CS   ",33.75,28.8767,405,346.5204,58.48,4.8733,0.1444
"EGG2    ","Eggplant Italian 1-1/9 bu          ","                                        ","          ",6,55,"CS   ",10.5909,9.5296,582.5,524.13,58.37,1.0613,0.1002
"PER20   ","Pear Bartlett Green 4/5bu          ","                                        ","          ",5,10,"CS   ",37.45,31.6682,374.5,316.6818,57.82,5.7818,0.1544
"CUCO14  ","Cucumber #2 OG 1-1/9bu             ","                                        ","          ",5,38,"CS   ",13.7816,12.2632,523.7,466,57.7,1.5184,0.1102
"TOMO11  ","Tomato Roma OG tray 16/12oz        ","                                        ","          ",1,24,"CS   ",26.4,24,633.6,576,57.6,2.4,0.0909
"APPE124 ","Apple Red Delicious ECO 88/100s    ","                                        ","          ",1,35,"CS   ",20,18.3571,700,642.4985,57.5,1.6429,0.0821
"BEA5    ","Bean Wax 1 bu                      ","                                        ","          ",1,12,"CS   ",30.5,25.7558,366,309.0696,56.93,4.7442,0.1555
"APPE912 ","Apple Hrlm Cox's Orange Pippin ECO ","                                        ","1/2BU     ",12,31,"CS   ",39.5806,37.8342,1227,1172.86,54.14,1.7464,0.0441
"TURF1   ","Turnip Greens FRESH bunch 12s      ","                                        ","          ",14,20,"CS   ",20.6,17.9475,412,358.95,53.05,2.6525,0.1288
"SQUO41  ","Squash Lebanese OG 1/2bu           ","                                        ","          ",3,22,"CS   ",26.4,24,580.8,528,52.8,2.4,0.0909
"BASO2   ","Basil Genovese OG bunch 24s        ","                                        ","          ",2,21,"CS   ",26.5,24,556.5,504,52.5,2.5,0.0943
"BOKF2   ","Bok Choy Baby FRESH 1/2 bu         ","                                        ","          ",8,17,"CS   ",22.3676,19.3282,380.25,328.5799,51.67,3.0394,0.1359
"CUCO18  ","Cucumber Tasty Jade 1-1/9bu        ","                                        ","          ",2,20,"CS   ",27.5,25,550,500,50,2.5,0.0909
"GARO2   ","Garlic Scape OG 10#                ","                                        ","          ",4,20,"CS   ",27.5,25,550,500,50,2.5,0.0909
"ONI3    ","Onion Spring bunch 24s             ","                                        ","          ",1,20,"CS   ",24.5,22,490,440,50,2.5,0.102
"SWIO6   ","Swiss Chard Yellow OG bunch 24s    ","                                        ","          ",2,20,"CS   ",24.5,22,490,440,50,2.5,0.102
"EGGO21  ","Eggplant Mauve OG 1-1/9bu          ","                                        ","          ",1,20,"CS   ",26.4,24,528,480,48,2.4,0.0909
"EGGO22  ","Eggplant Mini Mix OG 12x1qt        ","                                        ","          ",1,20,"CS   ",26.4,24,528,480,48,2.4,0.0909
"CABF4   ","Cabbage China FRESH 12-18s 50#     ","                                        ","          ",6,16,"CS   ",19.3438,16.3775,309.5,262.0402,47.46,2.9663,0.1533
"PEPF19  ","Pepper Cherry Hot FRESH 1-1/9bu    ","                                        ","          ",14,21,"CS   ",20.0714,17.8305,421.5,374.4399,47.06,2.2409,0.1116
"APPE95  ","Apple Hrlm Baldwin ECO 1/2bu       ","                                        ","          ",2,6,"CS   ",41,33.25,246,199.5,46.5,7.75,0.189
"GAR5    ","Garlic bag 10#                     ","                                        ","          ",23,32,"BG   ",64.0625,62.6382,2050,2004.4221,45.58,1.4243,0.0222
"EGG3    ","Eggplant #1 1-1/9bu                ","                                        ","          ",10,20,"CS   ",20.25,17.997,405,359.9404,45.06,2.253,0.1113
"ONIO1   ","Onion Red OG bunch 12s             ","                                        ","          ",2,18,"CS   ",24.5,22,441,396,45,2.5,0.102
"SQUO40  ","Squash Pattypan OG 1/2bu           ","                                        ","          ",2,18,"CS   ",26.5,24,477,432,45,2.5,0.0943
"STR2    ","Strawberry Native 12 pint          ","                                        ","          ",1,30,"CS   ",26.5,25,795,750,45,1.5,0.0566
"PAR1    ","Parsley Flat bunch 30s 1/2bu       ","                                        ","          ",14,16,"CS   ",18.0938,15.4119,289.5,246.59,42.91,2.6819,0.1482
"ONI11   ","Onion Yellow jumbo bag 50#         ","                                        ","          ",16,42,"BG   ",25.506,24.489,1071.25,1028.5401,42.71,1.017,0.0399
"TOMF8   ","Tomato Heirloom Mix FRESH flat 10# ","                                        ","          ",3,5,"CS   ",26.5,18,132.5,90,42.5,8.5,0.3208
"PER6    ","Pear Bartlett Green 2-3/4"" loose   ","                                        ","          ",5,6,"CS   ",37.15,30.0833,222.9,180.4998,42.4,7.0667,0.1902
"APPE98  ","Apple Hrlm Black Oxford ECO 1/2bu  ","                                        ","          ",5,9,"CS   ",41,36.48,369,328.32,40.68,4.52,0.1102
"CAR15   ","Carrot Rainbow bag 25#             ","                                        ","          ",1,20,"CS   ",20,18,400,360,40,2,0.1
"CUCO15  ","Cucumber Mini Snacker OG 12#       ","                                        ","          ",1,20,"CS   ",20,18,400,360,40,2,0.1
"TOMO8   ","Tomato Heirloom Mix OG flat 10#    ","                                        ","          ",1,20,"CS   ",24,22,480,440,40,2,0.0833
"APPE921 ","Apple Hrlm Hudson's Golden Gem ECO ","                                        ","          ",5,11,"CS   ",41,37.4782,451,412.2598,38.74,3.5218,0.0859
"CABO10  ","Cabbage Caraflex Mini OG 1-1/9bu   ","                                        ","          ",2,15,"CS   ",24.5,22,367.5,330,37.5,2.5,0.102
