Itemcode,"Description                        ","Item_brand                              ","Packsize  ",Number_of_invoices,Quantity_sold,Uomid,"Ave_price_each       ","Ave_cost_each        ","Total_sales          ","Cost_of_goods_sold   ","Line_gross_profit    ",Gross_profit_per_muom,Profit_percent
"CABO15  ","Cabbage Napa OG 2bu                ","                                        ","          ",1,15,"CS   ",26.5,24,397.5,360,37.5,2.5,0.0943
"PARO2   ","Parsley Curly OG bunch 30s 1/2bu   ","                                        ","          ",1,15,"CS   ",24.5,22,367.5,330,37.5,2.5,0.102
"CEL3    ","Celery bunch 24s                   ","                                        ","          ",17,45,"CS   ",19.0833,18.2518,858.75,821.3297,37.42,0.8315,0.0436
"NECE6   ","Nectarine White ECO basket 6/3.5#  ","                                        ","          ",1,20,"CS   ",26.5,24.6553,530,493.106,36.89,1.8447,0.0696
"PUM24   ","Pumpkin Casperita 1/2bu ~16-17#    ","                                        ","          ",3,8,"CS   ",18.5,14,148,112,36,4.5,0.2432
"APPE932 ","Apple Hrlm Rhode Isl. Greening ECO ","                                        ","1/2BU     ",6,11,"CS   ",41,37.8436,451,416.2799,34.72,3.1564,0.077
"EGGO18  ","Eggplant Japanese OG 1/2bu         ","                                        ","          ",1,20,"CS   ",17.6,16,352,320,32,1.6,0.0909
"EGGO20  ","Eggplant Neon OG 1-1/9bu           ","                                        ","          ",1,20,"CS   ",17.6,16,352,320,32,1.6,0.0909
"LET16   ","Lettuce Romaine Heart 48s          ","                                        ","          ",3,16,"CS   ",27.25,25.2807,436,404.4908,31.51,1.9693,0.0723
"APPE937 ","Apple Hrlm Winesap ECO 1/2bu       ","                                        ","          ",1,4,"CS   ",41,33.25,164,133,31,7.75,0.189
"GAR4    ","Garlic Green 24s                   ","                                        ","          ",1,15,"CS   ",20,18,300,270,30,2,0.1
"GOO3    ","Gooseberries Cape OG 12x1/2pint    ","                                        ","          ",1,10,"CS   ",33,30,330,300,30,3,0.0909
"PEPO25  ","Pepper Hot Mix OG clam 18x1/2pt    ","                                        ","          ",1,10,"CS   ",33,30,330,300,30,3,0.0909
"PEPO28  ","Pepper Bell Orange OG 1-1/9bu      ","                                        ","          ",2,6,"CS   ",50,45,300,270,30,5,0.1
"PEPO31  ","Pepper Hot Mix OG clam 12 pt       ","                                        ","          ",1,10,"CS   ",33,30,330,300,30,3,0.0909
"APPE67  ","Apple Paula Red ECO 125s           ","                                        ","          ",3,6,"CS   ",28.25,23.2966,169.5,139.7796,29.72,4.9534,0.1753
"PUM11   ","Pumpkin Jack B. Little 1/2bu ~17#  ","                                        ","          ",92,221,"CS   ",18.4808,18.3604,4084.25,4057.638,26.61,0.1204,0.0065
"TOMF29  ","Tomato Plum FRESH 25#              ","                                        ","          ",2,3,"CS   ",26.5,18,79.5,54,25.5,8.5,0.3208
"ONI8    ","Onion Red jumbo bag 25#            ","                                        ","          ",26,39,"BG   ",22.2564,21.6057,868,842.621,25.38,0.6507,0.0292
"CAUO1   ","Cauliflower OG 12s                 ","                                        ","          ",1,10,"CS   ",27.5,25,275,250,25,2.5,0.0909
"PEP21   ","Pepper Hot Portugal 1-1/9bu        ","                                        ","          ",4,5,"CS   ",20,15.124,100,75.62,24.38,4.876,0.2438
"APPE108 ","Apple Jonamac ECO 120s             ","                                        ","          ",8,22,"CS   ",28.6932,27.6309,631.25,607.8806,23.37,1.0623,0.037
"CUCF3   ","Cucumber Pickle FRESH 1/2 bu       ","                                        ","          ",3,3,"CS   ",19.75,12,59.25,36,23.25,7.75,0.3924
"LET15   ","Lettuce Iceberg 24s                ","                                        ","          ",7,13,"CS   ",24.1538,22.3831,314,290.9798,23.02,1.7707,0.0733
"CABF3   ","Cabbage Napa FRESH 40#             ","                                        ","          ",9,12,"CS   ",22.125,20.21,265.5,242.5199,22.98,1.915,0.0866
"BAS5    ","Basil potted 18ct                  ","                                        ","          ",1,25,"CS   ",18.9,18,472.5,450,22.5,0.9,0.0476
"HER1    ","Herb Mix potted18ct                ","                                        ","          ",1,25,"CS   ",18.9,18,472.5,450,22.5,0.9,0.0476
"ONI14   ","Onion Cippolini Yellow bag 10#     ","                                        ","          ",1,15,"BG   ",15.5,14,232.5,210,22.5,1.5,0.0968
"PEP13   ","Pepper Hungarian 1/2 bu            ","                                        ","          ",7,8,"CS   ",14.2188,11.465,113.75,91.72,22.03,2.7538,0.1937
"ONI13   ","Onion Cippolini Red bag 10#        ","                                        ","          ",2,16,"BG   ",15.7031,14.3331,251.25,229.33,21.92,1.37,0.0872
"APPE45  ","Apple Honeycrisp ECO 88s           ","                                        ","          ",1,1,"CS   ",71.5,50,71.5,50,21.5,21.5,0.3007
"MINO1   ","Mint OG bunch 12s                  ","                                        ","          ",1,10,"CS   ",12,10,120,100,20,2,0.1667
"PSN1    ","Parsnip bag 18/1#                  ","                                        ","          ",33,37,"CS   ",27.8378,27.2973,1030,1010.0004,20,0.5405,0.0194
"PER16   ","Pear Bartlett Red 2-3/4"" loose     ","                                        ","          ",3,3,"CS   ",35.8,29.39,107.4,88.17,19.23,6.41,0.1791
"BEEF3   ","Beet Gold FRESH bunch 12s          ","                                        ","          ",3,2,"CS   ",26.75,18,53.5,36,17.5,8.75,0.3271
"NECE2   ","Nectarine Yellow ECO basket 6/3.5# ","                                        ","          ",3,5,"CS   ",28,24.656,140,123.28,16.72,3.344,0.1194
"EGG10   ","Eggplant Ophelia 1/2bu             ","                                        ","          ",2,2,"CS   ",22,14,44,28,16,8,0.3636
"EGGF10  ","Eggplant Ophelia FRESH 1/2bu       ","                                        ","          ",2,2,"CS   ",22,14,44,28,16,8,0.3636
"PEPF4   ","Pepper Poblano FRESH 1/2 bu        ","                                        ","          ",2,2,"CS   ",22,14,44,28,16,8,0.3636
"BEEF2   ","Beet Red cut FRESH bag 25#         ","                                        ","          ",4,7,"CS   ",18.9643,16.7171,132.75,117.02,15.73,2.2472,0.1185
"APPE947 ","Apple Hrlm Ribston Pippin ECO 1/2bu","                                        ","          ",5,5,"CS   ",42.5,39.366,212.5,196.83,15.67,3.134,0.0737
"PEP19   ","Pepper Cherry Hot 1-1/9bu          ","                                        ","          ",6,6,"CS   ",17.0417,14.4967,102.25,86.98,15.27,2.545,0.1493
"MARO1   ","Marigold Mexican Mint OG 3#        ","                                        ","          ",1,5,"CS   ",33,30,165,150,15,3,0.0909
"MINO4   ","Mint OG 3#                         ","                                        ","          ",1,5,"CS   ",33,30,165,150,15,3,0.0909
"ROSO1   ","Rosemary OG 3#                     ","                                        ","          ",1,5,"CS   ",33,30,165,150,15,3,0.0909
"SAGO1   ","Sage OG 3#                         ","                                        ","          ",1,5,"CS   ",33,30,165,150,15,3,0.0909
"THYO1   ","Thyme OG 3#                        ","                                        ","          ",1,5,"CS   ",33,30,165,150,15,3,0.0909
"PEPF15  ","Pepper Bell Suntan XL FRESH 1-1/9bu","                                        ","          ",2,5,"CS   ",22.5,19.518,112.5,97.5901,14.91,2.982,0.1325
"PARF4   ","Parsley Curly FRESH bunch 60s 1/2bu","                                        ","          ",1,4,"CS   ",21.5,17.8325,86,71.33,14.67,3.6675,0.1706
"TOM28   ","Tomato Cherry 12 pint              ","                                        ","          ",4,2,"CS   ",29.25,22,58.5,44,14.5,7.25,0.2479
"MICO12  ","Microgreen Rainbow Mix OG clam 3oz ","                                        ","          ",10,48,"EA   ",6,5.7,288,273.6,14.4,0.3,0.05
"MICO13  ","Microgreen Sweet/Spicy OG clam 3oz ","                                        ","          ",10,48,"EA   ",6,5.7,288,273.6,14.4,0.3,0.05
"PEPF11  ","Pepper Serrano FRESH 1/2 bu        ","                                        ","          ",6,8,"CS   ",22.5,20.725,180,165.8,14.2,1.775,0.0789
"APPE930 ","Apple Hrlm Pitmaston Pineapple ECO ","                                        ","1/2BU     ",2,3,"CS   ",41,36.2833,123,108.85,14.15,4.7167,0.115
"TURF2   ","Turnip FRESH bag 1 bu              ","                                        ","          ",5,10,"CS   ",14.55,13.154,145.5,131.54,13.96,1.396,0.0959
"APPE104 ","Apple Jonamac ECO 80s              ","                                        ","          ",1,3,"CS   ",31.25,26.6533,93.75,79.9599,13.79,4.5967,0.1471
"MICO7   ","Micro Sunnies OG clam 4oz          ","                                        ","          ",10,48,"EA   ",5.25,4.99,252,239.52,12.48,0.26,0.0495
"HERO3   ","Herb Mix OG potted 15s             ","                                        ","          ",5,5,"CS   ",24,21.518,120,107.59,12.41,2.482,0.1034
"CUC6    ","Cucumber Pickle Fancy 1/2 bu       ","                                        ","          ",3,3,"CS   ",16,12,48,36,12,4,0.25
"MICO14  ","Microgreen Super Salad OG clam 4oz ","                                        ","          ",10,48,"EA   ",5,4.75,240,228,12,0.25,0.05
"MICO15  ","Microgreen CleanseSalad OG clam 4oz","                                        ","          ",10,48,"EA   ",5,4.75,240,228,12,0.25,0.05
"PEP23   ","Pepper Sweet Italian 1-1/9bu       ","                                        ","          ",3,3,"CS   ",19.0833,15.1,57.25,45.3,11.95,3.9833,0.2087
"CAR16   ","Carrot bag 20#                     ","                                        ","          ",1,1,"BG   ",24,12.06,24,12.06,11.94,11.94,0.4975
"APPE107 ","Apple Jonamac ECO 140s             ","                                        ","          ",1,2,"CS   ",31.25,25.505,62.5,51.01,11.49,5.745,0.1838
"APPE919 ","Apple Hrlm Holstein ECO 1/2bu      ","                                        ","          ",5,5,"CS   ",42.2,39.964,211,199.82,11.18,2.236,0.053
"WHEO1   ","Wheatgrass OG cut clam 6oz         ","                                        ","          ",10,48,"EA   ",4.65,4.42,223.2,212.16,11.04,0.23,0.0495
"APPE16  ","INACTIVE Apple McIntosh ECO 88s    ","                                        ","          ",1,1,"CS   ",35.75,25,35.75,25,10.75,10.75,0.3007
"CIL1    ","Cilantro bunch 24s                 ","                                        ","          ",11,11,"CS   ",19.3636,18.4518,213,202.9701,10.03,0.9118,0.0471
"BRUO2   ","Brussels Sprout On Stalk OG ea.    ","                                        ","          ",2,40,"EA   ",2.25,2,90,80,10,0.25,0.1111
"PEP4    ","Pepper Poblano 1/2 bu              ","                                        ","          ",4,5,"CS   ",16.75,14.756,83.75,73.78,9.97,1.994,0.119
"APPE934 ","Apple Hrlm Snow ECO 1/2bu          ","                                        ","          ",3,3,"CS   ",42.5,39.3667,127.5,118.1001,9.4,3.1333,0.0737
"HERO2   ","Herb Basil OG potted 15s           ","                                        ","          ",3,3,"CS   ",24,21.05,72,63.15,8.85,2.95,0.1229
"CORF6   ","Corn Sweet White FRESH bag 60s     ","                                        ","          ",1,1,"BG   ",20,12,20,12,8,8,0.4
"EGG11   ","Eggplant Asian 1/2bu               ","                                        ","          ",1,1,"CS   ",22,14,22,14,8,8,0.3636
"EGGF11  ","Eggplant Asian FRESH 1/2bu         ","                                        ","          ",1,1,"CS   ",22,14,22,14,8,8,0.3636
"PEPF23  ","Pepper Sweet Italian FRESH 1-1/9bu ","                                        ","          ",1,1,"CS   ",22,14,22,14,8,8,0.3636
"POT13   ","Potato Red As bag 50#              ","                                        ","          ",7,9,"BG   ",16.1389,15.2633,145.25,137.3701,7.88,0.8756,0.0543
"CUC5    ","Cucumber Pickle Fancy 1 bu         ","                                        ","          ",2,2,"CS   ",26.75,22.84,53.5,45.68,7.82,3.91,0.1462
"EGGF1   ","Eggplant Sicilian FRESH 1-1/9 bu   ","                                        ","          ",11,17,"CS   ",16.0441,15.5871,272.75,264.98,7.77,0.457,0.0285
"APPE938 ","Apple Hrlm Winter Banana ECO 1/2bu ","                                        ","          ",1,1,"CS   ",41,33.25,41,33.25,7.75,7.75,0.189
"RAD7    ","Radish Red bunch 48s               ","                                        ","          ",5,3,"CS   ",38.75,36.185,116.25,108.555,7.7,2.565,0.0662
"CUCO17  ","Cucumber Lemon OG 1/2bu            ","                                        ","          ",3,3,"CS   ",25.5,23,76.5,69,7.5,2.5,0.098
"CUCO19  ","Cucumber Asian Mix OG 1-1/9bu      ","                                        ","          ",1,3,"CS   ",27.5,25,82.5,75,7.5,2.5,0.0909
"SQUO14  ","Squash Zucchini Green Striped OG   ","                                        ","          ",3,3,"CS   ",26.5,24,79.5,72,7.5,2.5,0.0943
"APPE46  ","Apple Honeycrisp ECO bag 8/5#      ","                                        ","          ",1,2,"CS   ",28,25,56,50,6,3,0.1071
"OKRO1   ","Okra OG 1/2bu                      ","                                        ","          ",1,3,"CS   ",24,22,72,66,6,2,0.0833
"KAL3    ","Kale bunch 18s                     ","                                        ","          ",8,10,"CS   ",17.2,16.673,172,166.7297,5.27,0.527,0.0306
"PEPF3   ","Pepper Yellow Hot FRESH 1/2 bu     ","                                        ","          ",3,3,"CS   ",20.25,18.57,60.75,55.71,5.04,1.68,0.083
"APPE92  ","Apple Hrlm Ananas Reinette ECO     ","                                        ","          ",2,2,"CS   ",41,38.565,82,77.13,4.87,2.435,0.0594
"APPE926 ","Apple Hrlm Maiden's Blush ECO 1/2bu","                                        ","          ",2,2,"CS   ",41,38.565,82,77.13,4.87,2.435,0.0594
"ONIO3   ","Onion Spring OG bunch 24s          ","                                        ","          ",1,1,"CS   ",45,40.17,45,40.17,4.83,4.83,0.1073
"CAU1    ","Cauliflower 12s                    ","                                        ","          ",68,114,"CS   ",18.1842,18.1484,2073,2068.918,4.08,0.0358,0.002
"RHUO1   ","Rhubarb OG loose 20#               ","                                        ","          ",1,1,"CS   ",44,40,44,40,4,4,0.0909
"APPE910 ","Apple Hrlm Calville Blanc ECO 1/2bu","                                        ","          ",1,2,"CS   ",41,39.065,82,78.13,3.87,1.935,0.0472
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","                                        ","          ",1,1,"CS   ",27.25,23.51,27.25,23.51,3.74,3.74,0.1372
"SCAF3   ","Scallion FRESH bunch 36s           ","                                        ","          ",2,5,"CS   ",21.5,20.776,107.5,103.88,3.62,0.724,0.0337
"POTO22  ","Potato Yukon Gold OG bag 10/5#     ","                                        ","          ",1,1,"BG   ",38,34.52,38,34.52,3.48,3.48,0.0916
"BEE11   ","Beet Gold cut bag 25#              ","                                        ","          ",3,3,"BG   ",29.5833,28.5233,88.75,85.57,3.18,1.06,0.0358
"KALO2   ","Kale Tuscan OG bunch 12s           ","                                        ","          ",1,1,"CS   ",22.5,19.84,22.5,19.84,2.66,2.66,0.1182
"DIL1    ","Dill bunch 24s                     ","                                        ","          ",1,1,"CS   ",21.25,18.84,21.25,18.84,2.41,2.41,0.1134
"APPE18  ","Apple McIntosh Juicing ECO 1 bu    ","                                        ","          ",1,1,"CS   ",17,15,17,15,2,2,0.1176
"APPE85  ","Apple Cortland Juicing ECO 1 bu    ","                                        ","          ",1,1,"CS   ",17,15,17,15,2,2,0.1176
"APPE164 ","Apple Jonagold ECO 80s             ","                                        ","          ",1,1,"CS   ",35.25,33.29,35.25,33.29,1.96,1.96,0.0556
"APPE940 ","Apple Hrlm Zabergau Reinette ECO   ","                                        ","1/2BU     ",1,1,"CS   ",41,39.07,41,39.07,1.93,1.93,0.0471
"HERO4   ","Herb 1/2 Basil Mix OG potted 15s   ","                                        ","          ",1,1,"CS   ",24,22.23,24,22.23,1.77,1.77,0.0738
"DANO2   ","Dandelion Greens OG bunch 24s      ","                                        ","          ",1,3,"CS   ",24.5,24,73.5,72,1.5,0.5,0.0204
"KOH3    ","Kohlrabi Green 14s                 ","                                        ","          ",1,1,"CS   ",18.75,17.52,18.75,17.52,1.23,1.23,0.0656
"KALO11  ","Kale Lacinato OG bunch 12s         ","                                        ","          ",4,4,"CS   ",18,17.8375,72,71.3501,0.65,0.1625,0.009
"PEAO7   ","Pea Shoots OG per #                ","                                        ","          ",1,1,"LB   ",7,6.4,7,6.4,0.6,0.6,0.0857
"PUNN2   ","PKG Punnet Peach Master            ","                                        ","          ",6,5990,"EA   ",1.38,1.3799,8266.2,8265.804,0.4,0.0001,0
"APPE29  ","INACTIVE Apple Empire ECO counts   ","                                        ","          ",1,0,"CS   ",0,0,0,0,0,0,0
"BEEO10  ","Beet Chioggia OG bunch 14s         ","                                        ","          ",1,0,"CS   ",0,0,0,0,0,0,0
"CHE6    ","Cherry Tart 12 quarts              ","                                        ","          ",1,4,"CS   ",36,36,144,144,0,0,0
"NET2    ","PKG Punnet Netting 1000/cs         ","                                        ","          ",1,1,"CS   ",62.5,62.5,62.5,62.5,0,0,0
"NEWITEM ","NEW Type Variety Cert Grade Pack   ","                                        ","          ",3,0,"CS   ",0,0,0,0,0,0,0
NEWITEM1,"NEW Type Variety Cert Grade Pack   ","                                        ","          ",2,0,"CS   ",0,0,0,0,0,0,0
"POLY1   ","PKG Polybag Apple Country Honeycrsp","                                        ","          ",1,0,"CS   ",0,0,0,0,0,0,0
"PUNN1   ","PKG Punnet Peach                   ","                                        ","          ",5,48540,"EA   ",0.24,0.24,11649.6,11649.6,0,0,0
"TOM21   ","Tomato Sungold 12 pint             ","                                        ","          ",1,3,"CS   ",24,24,72,72,0,0,0
"TOTE1   ","PKG Tote Plastic Apple TJs         ","                                        ","          ",11,400030,"CS   ",0.1542,0.1542,61700,61700,0,0,0
"TRAY1   ","PKG Tray Premium Tomato 11#        ","                                        ","          ",1,700,"CS   ",1.09,1.09,763,763,0,0,0
"CEL2    ","Celery Root 1/2bu                  ","                                        ","          ",1,1,"CS   ",16,16.15,16,16.15,-0.15,-0.15,-0.0094
"TOM29   ","Tomato Plum 25#                    ","                                        ","          ",9,14,"CS   ",21.1071,21.1293,295.5,295.8104,-0.31,-0.0222,-0.0011
"PAR2    ","Parsley Curly bunch 30s 1/2 bu     ","                                        ","          ",3,3,"CS   ",17.9167,18.0567,53.75,54.17,-0.42,-0.14,-0.0078
"KALO10  ","Kale Red Russian OG bunch 12s      ","                                        ","          ",2,2,"CS   ",18,18.225,36,36.45,-0.45,-0.225,-0.0125
"LETO2   ","Lettuce Green Leaf OG 12s          ","                                        ","          ",3,3,"CS   ",17,17.3667,51,52.1,-1.1,-0.3667,-0.0216
"LETO7   ","Lettuce Romaine OG 12s             ","                                        ","          ",3,3,"CS   ",17,17.3667,51,52.1,-1.1,-0.3667,-0.0216
"LETO3   ","Lettuce Red Leaf OG 12s            ","                                        ","          ",4,4,"CS   ",17,17.33,68,69.32,-1.32,-0.33,-0.0194
"KAL13   ","Kale 20#                           ","                                        ","          ",18,35,"CS   ",16.3429,16.4289,572,575.01,-3.01,-0.086,-0.0053
"CAR1    ","Carrot bag 25#                     ","                                        ","          ",4,4,"CS   ",12,12.9574,48,51.8297,-3.83,-0.9574,-0.0798
"TOTE2   ","PKG Tote Paper Apple 5#            ","                                        ","          ",1,2000,"EA   ",0.1475,0.15,295,300,-5,-0.0025,-0.0169
"CAR7    ","Carrot Rainbow bunch 14s           ","                                        ","          ",4,6,"CS   ",18.75,19.815,112.5,118.89,-6.39,-1.065,-0.0568
"SPI1    ","Spinach bunch 24s                  ","                                        ","          ",3,3,"CS   ",18.75,20.9733,56.25,62.92,-6.67,-2.2233,-0.1186
"PEP9    ","Pepper Jalapeño 1/2 bu             ","                                        ","          ",3,3,"CS   ",14.5833,17.2367,43.75,51.71,-7.96,-2.6534,-0.1819
"BEE2    ","Beet Red Cut bag 25#               ","                                        ","          ",17,18,"CS   ",18.7361,19.2256,337.25,346.0601,-8.81,-0.4895,-0.0261
"APPE911 ","Apple Hrlm Claygate Pearmain ECO   ","                                        ","1/2BU     ",5,14,"CS   ",38.1071,38.7373,533.5,542.3217,-8.82,-0.6302,-0.0165
"PSN2    ","Parsnip loose 25#                  ","                                        ","          ",1,2,"CS   ",26.75,31.22,53.5,62.44,-8.94,-4.47,-0.1671
"TUR5    ","Turnip bunch 14s                   ","                                        ","          ",4,6,"CS   ",16.6667,18.1867,100,109.12,-9.12,-1.52,-0.0912
"SWI9    ","Swiss Chard Rainbow bunch 14s      ","                                        ","          ",23,32,"CS   ",18.9375,19.2253,606,615.2087,-9.21,-0.2878,-0.0152
"SWI4    ","Swiss Chard Green bunch 14s        ","                                        ","          ",5,7,"CS   ",15.8571,17.57,111,122.99,-11.99,-1.7129,-0.108
"RAD1    ","Radish Red bunch 24s               ","                                        ","          ",6,10,"CS   ",16.5,17.782,165,177.82,-12.82,-1.282,-0.0777
"PUM9    ","Pumpkin Sugar 8s 1-1/9bu ~24#      ","                                        ","          ",20,47,"CS   ",16,16.2876,752,765.5185,-13.52,-0.2876,-0.018
"APPE929 ","Apple Hrlm Orleans Reinette ECO    ","                                        ","1/2BU     ",3,13,"CS   ",37.5385,38.6424,488,502.3516,-14.35,-1.1039,-0.0294
"ONI9    ","Onion Red bag 10#                  ","                                        ","          ",3,3,"BG   ",5.3333,10.3567,16,31.07,-15.07,-5.0234,-0.9419
"LEE1    ","Leek bunch 12s                     ","                                        ","          ",60,62,"CS   ",22.3952,22.6411,1388.5,1403.7495,-15.25,-0.2459,-0.011
"TOTE6   ","PKG Tote Paper Apple Davidian 5#   ","ECO-branded                             ","          ",1,17805,"EA   ",0.155,0.156,2759.78,2777.58,-17.8,-0.001,-0.0064
"TOTE5   ","PKG Tote Paper Apple Clark 5#      ","ECO-branded                             ","          ",1,25592,"EA   ",0.155,0.1558,3966.76,3987.2336,-20.47,-0.0008,-0.0052
"LBL7    ","PKG Label ECO 6x4 case label (1000)","                                        ","          ",1,5000,"EA   ",0.0975,0.1016,487.5,508,-20.5,-0.0041,-0.0421
"APPE931 ","Apple Hrlm Reine des Reinettes ECO ","                                        ","1/2BU     ",6,19,"CS   ",38.2237,39.361,726.25,747.8591,-21.61,-1.1373,-0.0298
"POT17   ","Potato Russet box 50#              ","                                        ","          ",3,14,"CS   ",17.5357,19.1207,245.5,267.6896,-22.19,-1.585,-0.0904
"APPE34  ","Apple Gala ECO 80s                 ","                                        ","          ",13,16,"CS   ",33.9481,35.5438,543.17,568.7,-25.53,-1.5957,-0.047
"LBL2    ","PKG Label Local                    ","RT                                      ","          ",1,23500,"EA   ",0.059,0.0602,1386.5,1414.65,-28.15,-0.0012,-0.0203
"APPE264 ","Apple Spencer Fcy ECO 80s          ","                                        ","          ",3,3,"CS   ",25.0567,35.7833,75.17,107.35,-32.18,-10.7266,-0.4281
"CAR14   ","Carrot jumbo 50#                   ","                                        ","          ",17,29,"BG   ",20.2672,21.3969,587.75,620.509,-32.76,-1.1297,-0.0557
"SWI3    ","Swiss Chard Rainbow bunch 12s      ","                                        ","          ",12,15,"CS   ",17.9667,20.2987,269.5,304.4798,-34.98,-2.332,-0.1298
"PUM12   ","Pumpkin Wee B. Little 1/2bu ~17#   ","                                        ","          ",67,123,"CS   ",18.5289,18.8475,2279.05,2318.2364,-39.19,-0.3186,-0.0172
"COL2    ","Collard Greens 20#                 ","                                        ","          ",16,90,"CS   ",14.525,14.9832,1307.25,1348.4919,-41.24,-0.4582,-0.0315
"POT10   ","Potato White bag 50#               ","                                        ","          ",20,108,"BG   ",14.7546,15.1446,1593.5,1635.6133,-42.11,-0.39,-0.0264
"CAR12   ","Carrot Orange bulk bag 24#         ","                                        ","          ",9,9,"CS   ",14,18.8111,126,169.3,-43.3,-4.8111,-0.3437
"LBL5    ","PKG TJs Grown in (State) stickers  ","                                        ","          ",2,33000,"EA   ",0.0197,0.021,648.78,694,-45.22,-0.0013,-0.0697
"CUC19   ","Cucumber 1bu                       ","                                        ","          ",9,35,"CS   ",20.5714,22.028,720,770.9801,-50.98,-1.4566,-0.0708
"SQU16   ","Squash Delicata 1/2 bu ~20#        ","                                        ","          ",92,150,"CS   ",15.4517,15.8152,2317.75,2372.2805,-54.53,-0.3635,-0.0235
"PUM16   ","Pumpkin Sugar 12s 1.35bu ~30#      ","                                        ","          ",86,333,"CS   ",18.3799,18.5746,6120.5,6185.3438,-64.84,-0.1947,-0.0106
"POT14   ","Potato Red Bs bag 50#              ","                                        ","          ",27,73,"BG   ",17.4281,18.6896,1272.25,1364.341,-92.09,-1.2615,-0.0724
"TOTE4   ","PKG Tote Paper Apple Fishkill 5#   ","ECO-branded                             ","          ",1,17545,"EA   ",0.1552,0.1607,2723.73,2819.427,-95.7,-0.0055,-0.0351
"ARU1    ","Arugula bunch 24s                  ","                                        ","          ",14,46,"CS   ",12.788,15.0137,588.25,690.6299,-102.38,-2.2257,-0.174
"PER9    ","Pear Bosc tote 8/6#                ","                                        ","          ",25,87,"CS   ",35.0145,36.3168,3046.26,3159.5632,-113.3,-1.3023,-0.0372
"SCA2    ","Scallion bunch 24s                 ","                                        ","          ",37,82,"CS   ",16.3689,18.0117,1342.25,1476.9581,-134.71,-1.6428,-0.1004
"BSKT1   ","PKG Basket Peach Master 6/3.5#     ","                                        ","          ",5,8815,"EA   ",1.49,1.5071,13134.35,13284.8525,-150.5,-0.0171,-0.0115
"POT16   ","Potato White Bs bag 50#            ","                                        ","          ",13,49,"BG   ",12.0102,15.1305,588.5,741.3922,-152.89,-3.1203,-0.2598
"TOTE7   ","PKG Tote Paper Apple Champlain 5#  ","ECO-branded                             ","          ",1,32418,"EA   ",0.155,0.1599,5024.79,5183.6382,-158.85,-0.0049,-0.0316
"NET1    ","PKG Punnet Netting 2000/cs         ","                                        ","          ",7,29,"CS   ",125,132.8879,3625,3853.75,-228.75,-7.8879,-0.0631
"ONI12   ","Onion Yellow bag 10#               ","                                        ","          ",55,103,"BG   ",5.449,8.2748,561.25,852.3094,-291.06,-2.8258,-0.5186
"BXT1    ","PKG Boxette Hrlm Tomato Master     ","                                        ","          ",5,11277,"EA   ",1.25,1.2763,14096.25,14392.7993,-296.55,-0.0263,-0.021
"SQU36   ","Squash Butternut 1-1/9bu ~45#      ","                                        ","          ",155,641,"CS   ",16.4423,17.0258,10539.5,10913.5081,-374.01,-0.5835,-0.0355
"BSKT2   ","PKG Basket Peach 3.5#              ","                                        ","          ",4,46994,"EA   ",0.25,0.2698,11748.5,12678.9238,-930.42,-0.0198,-0.0792
"BXT2    ","PKG Boxette Hrlm Tomato            ","TJs                                     ","          ",6,63792,"EA   ",0.3801,0.402,24247.96,25647.0028,-1399.04,-0.0219,-0.0577
,,,,,,,,,,,,,
"Report Total ---->",,,,,934193.47,,5.1637,4.5196,4823900.939999999,4222198.214599997,601702.7254000017,0.6440879161786496,0.12473364044660543
